hash256,section,composition,condition,legibility,estimated_installation_year
af9778697a31bd45cbfc0acac81c381b6c5230a469d3084165ca80ae202e973d,AO,marble,fair,poor,1853
afdff080d8d2a20d4ae214d8d024266fd5d174bac1ad142eb6121649527de507,AO,marble,good,good,1879
b1034778995c051d0d407265e40b484de5a843bcc567d8e3c6bc60b5b910966e,AO,granite,good,good,1860
b11499285fd1f2a80a7dc516049acd0b8865907f0bcb25af673775a20bc4cabf,AO,marble,good,fair,1871
b1f68ed454630e5441abf69bcd45f8d3d2bb54c34b4e937fe9aae1f8ae575341,AO,marble,good,good,1895
b21cfcde9e0f9aeb621e2d8697765d8ed66ae4e3fd552b7afad857d17365fa22,AO,granite,good,good,1940
b2af6a562b7a86e004f7c1a81e4eb61107e07f3d829de2a53d76e1b28e94515d,AO,marble,good,good,1900
b2f9556fa12a26d823055edb85f8b0a8f2a3062bfb9e29b7bab1d77db1078d91,AO,marble,good,fair,1826
b328564f8fbc732d1ebc250cbbbcc2e76eb122285cdfc8c038830b6bc5407898,AO,slate,good,good,1800
b3b4c43856c413a5801bf6574a720aa1a2f531008d08c2871b2db3dabc72ba39,AO,granite,good,good,1888
b42f2dfd3db79bd39ce835d7c21cb37ec7e6ccbea26e5b121384253c217aaaa1,AO,granite,good,good,1921
b46965e971e8d92ecc5de150712d170c9e41e660f5fa662962e7ba9d91cf8559,AO,marble,fair,poor,1860
b57168c224ea7e407bcb571ab0f9820d219129eea648d4da25678d49a4a58583,AO,slate,good,good,1767
b5c9880da31fe8f9268137b57959a97777335a4ba5f7e4dab2f2f2fecc5a5ffc,AO,marble,poor,poor,1919
b61971ddc06f7aa3207ae0d51e8db8ec17c761d71d8cd9b501880fafa86da38d,AO,bronze,good,good,1944
b624406d1504475de8f95f4ef9a7365d58da9dba04c215d62571855b2a234d7e,AO,granite,good,good,1878
b63e37504a051dc7d5ebccb795181aa3a9f2622288f131157bc72643e20a36fb,AO,,,,1903
b67ae15c639b2b9104dd2d4a0c94b27fb409b00deb75fab5a476b459f3dc111d,AO,marble,fair,fair,1860
b6c58cbf5404fb6e9dcc22d2375816d55098c01c058394769493e2fb928597c1,AO,marble,fair,poor,1804
b70122ece8fb9fe684859139eacf8c9e271ecfec64fa4b6e26d4f5d3cb723b80,AO,marble,fair,fair,1836
b727854bf8ca0f468a661f9f514bcdc87423b3ad824aa56708e03052efa08cc8,AO,granite,good,good,1929
b75b833a5c61c89e4b04353bb87f7c341c9e497511c3c3e7ae7b8c11fda0f569,AO,marble,good,good,
b77e136d909ec394b206c3ae8e9ab5328c3456b15dab0ac2247e4c9d10323908,AO,granite,good,good,1928
b7aa1f6d7902e804864915acebf6905f30c238067a7aa1434aaf4e8b665e423e,AO,marble,fair,poor,1796
b7ed99b3ac4cc4d7f43561786909134e1fdd457d1344b8ffaf52ebb2d1e2b576,AO,granite,good,good,1888
b83bad6a2364e4ae56d7c94a7323ef882afda5836fe8e147b216ba483c7be2fb,AO,slate,good,good,1784
b8b3cadbd8cd376ebc068eed5f13b349463e7371be6869052ae18799a34307be,AO,slate,good,good,1772
b8e63a28c6d660ff913286a368249d1cdad8db1efe5a9de379224c9f6fe3bed9,AO,marble,good,good,1843
b8e793c746e07c85d54e933d04e57d7d3008f2eb38d9263eb8d32e0f1d17adc2,AO,granite,good,good,1916
b8f6c64873ef89efbc0938f28a03b92d47306a328162ac22392cfb6571dc3264,AO,slate,good,good,1796
b922fa1446f5c7c49d42f85985eb4e40858e56c32954924b6746efeb832bcec6,AO,marble,good,good,1844
b99a175d70d1af48cb7e5321598d607737a3f6d6be6b1a28b49f555573a96af6,AO,marble,good,good,1898
ba4efa0562625a3f26ef60b0a11a7e34c6fea37117390e318594b77919aad723,AO,granite,good,good,1880
bacc25d4f468e7df370b7819597806c9d6430cbd261720977d17e44c8987ff90,AO,granite,good,good,1972
bb61acceec36ea8be089b11043930f0b496be843dc107f56816a2e47ad082b8b,AO,slate,good,good,1769
bb70cd69cab17f4e888303a48de385471cc09c094d898dc900905a3a332fa777,AO,granite,good,good,1886
bc17b4fa94b63ca6080ac48c2213928b5f6adc20c65cff6dbbe27e7d30754e6b,AO,marble,fair,fair,1849
bc24e8219b7f46babfc8a3386e5a429be177d1c14a08f88f3ea6f4049cc87969,AO,granite,good,good,1859
bc3eb6f7c2dc426ee8810e89124247cc5533dc1c7629bcd3598b69387d9a6990,AO,marble,good,good,1865
bce827a222582f201e25e6592a22b8014b8e7c26a7c8734924863efe16d49d32,AO,marble,good,fair,1832
bd8b6f205edf8244f50d5a0767f0802b2117be17ca737787a18c2bc56e4735ab,AO,marble,fair,fair,1872
bda97e2ac77c076db468865dc5213a4af94ad8dcd886a0ee509573a50be1bea5,AO,bronze,good,good,1949
bdd77736271ff531835ebc09e992435c096bb30db0edc215cd55db70596161c6,AO,marble,good,fair,1934
bdf68c865a80b1143e7e887c8c4e0581d5c40e8b15c4c685dd06d86c2a9376ac,AO,granite,good,good,1904
be4dba36a65a70ad54f8758f2149a9186a75530ed1e90588b6602a52671eda07,AO,marble,fair,poor,1861
be9ea1aab85928121d756ec377c694b2218506a121c19d0e0d616b3f7ccb514e,AO,slate,good,good,1846
beec631fea6b4a42f4d3bda94c8d1d642f033faed0b5891a2522abd143cf8a3e,AO,marble,fair,poor,1845
befbe66525c1a6d1797485f942bdc26eeb96ba8db03a3b99a9229f0d0778edd2,AO,granite,good,good,1913
bf88f121beac7c50f26b00fd1cd70a076204c3f180763615ee1e05c482e12a20,AO,marble,good,good,1916
bfa8428ea873ef879224df1e1bb5d56df87b9944d2d79b77b2f441669ff3e3c5,AO,granite,good,good,1881
bfceba4e905e6a22588e5a15dde6bedd87801e611216959b9fe0955acd60ec45,AO,granite,good,good,1874
bfda2fc454b3f6de246a95480cd65ced2502af20edbc1268585f5ad9c8fcf675,AO,granite,good,good,1934
c00c598807c020bfd7dca60ede9641c33929959abe3898b0d7bf9f6c92b6d188,AO,marble,fair,poor,1876
c03bafd772cf00a82d3a1c3c27ba110a2b6ce45a5a9ba10a435a9b1fec114df2,AO,granite,good,good,1897
c073dcb987e0f3bf82c167056488821b7339c70310147468b0989dd5a6bf6b57,AO,granite,good,good,1974
c083ec0bcb358ac527b97d3eb4ca017f37e232331fed160c601e900be6bc0294,AO,granite,good,good,1876
c095d83c190cc5daa3060d657e3c39bd5d2dacc54973341b4d43e69a2ef7c14f,AO,marble,fair,poor,1895
c0a9a9aeb76152a318b9c1203071613c492d47702ded85bcead6948b236ba36b,AO,marble,good,good,1967
c0aca7ba9384ccf06d3d5bd6330130e54238727e585f6f792a65a7e33ac8e361,AO,granite,good,good,1884
c12e7aab4982c9dd11045d8f919751ee276881b09786b2cd85af9245e0c93c8f,AO,marble,good,good,1873
c19bec9b2a84a5370e9be84d530b14d7ddd0c9d9a2c80b97547933bf432f970f,AO,granite,good,good,1804
c2002d48a78342bcdbee4f26247360a287af0b89f4164fb0c72f7a84cf835cc9,AO,,,,1832
c20f04f0ead8e743ab6ac5a7fdae51b7a33f95cc37314b2459389cc30b11bb27,AO,granite,good,good,1909
c24b0d64765de7f1d198724dd31571d744c44b30ce4e632919c00611358a28ee,AO,granite,good,good,1882
c27fc7bcc30c4456170410c38ee12ff2aa8cd1a04fe902e022b3f69e102bcc95,AO,granite,good,good,1897
c32e7c97e76dd2a7a5915104ed86bef5fe24f294b29df522da617fdb7a54aa16,AO,granite,good,good,1896
c35c452b3aa577c0cc8eab5f4e0a773ead9e69bc75110774fd6b6fd48bfc8072,AO,granite,good,good,1869
c363c5131e806e5ef197f11fe777f92035e5dbfccf90da889ef8b87347fd58c7,AO,marble,good,good,1896
c3895c437380ffda802dd61b87b74ebc90da84dba7a5560217c6841d59c6948b,AO,slate,good,good,1784
c3b44150aa28552f86c9f5f393eb5e6db38e8976cf19e242e541472bf44b0b5c,AO,granite,good,good,1893
c41b3726787ccb22102091f65a2a144d10e8e8cc2c1fcdf5be471f599b030824,AO,granite,good,good,1881
c42531aa368f0be093374ca0e23e7d55b7ab2be195575c750104b31090991080,AO,granite,good,good,1918
c42a984a381e713df64fc674f5999586b2646e0cafb498048fa9008f8f671654,AO,marble,good,good,1934
c42b3e6f1cb21de276d01746ab89c5dfae8cd009a84093476a40f49602612c37,AO,marble,good,fair,1848
c44d1f6ed1b2189f435a45660a291efedab6e7a31a1ef8a591b398196a045f41,AO,granite,good,good,1850
c49f413da89c8aeada2021b259801942862c79dc313da97b4b276d2932a71eb0,AO,granite,good,good,1952
c4ad61faed79620a777345ec20348ffb70991f8e407290344c50cd31758560c4,AO,,,,1852
c4c8a672e2333786ff817474f0ef15e45e099441a2e97d9d663e6dd2a370ea83,AO,marble,fair,poor,1809
c4da61be80eeb4d1c4afb4b9454e797d9e05e12ed9fa3c2504dad9b88e5f14f7,AO,granite,good,good,1880
c51e1894b3d603e5d0dbc133a4844a0acf6eed859f2950e59568ff7903575e1d,AO,granite,good,good,1915
c55d926241bdc941c08f61c3963a7a2ab50af816a5df2f25a48a07301d3316d4,AO,granite,good,good,
c5709b287913713ddf8e665227722aeec83242f144b4ea124ea9a888d5c3cc22,AO,sandstone,good,good,1840
c5a6f02df35671f5c7c2bcbd235654f55f38e62d9cdf80ae51a603dba3bd2068,AO,granite,good,good,1895
c5b3d7eea0673b155b6100e0c32931d9afe8c59e9cb91a9fa62ff338dfe92812,AO,marble,good,good,1876
c5b9fc2c8a8f5b8d4bb6b35cbad3e982cb6f57383a56b7c954c441fe197464ce,AO,,,,1805
c5febbed707658aba8ee2a34915e73acdf76b4a5a1c955f32fa7238b22f42318,AO,marble,good,good,1891
c61aee179b40825346b0e2d3daf5eb7211fb3af0814a496fad0d534de2e0f583,AO,marble,fair,poor,1850
c669907bb3d536babd17948c50f4da4faaf1c5fd4767451e922fc2e88c933986,AO,marble,good,good,1848
c6939d47b35dcae977f8feba597d61ef3f248646eb588f4202a6af899cfdcfae,AO,marble,fair,poor,1810
c698edc738e02fadc7b1fcc5adbdbe442d8ffd1164e3e2a9491e529d910c9aec,AO,marble,good,fair,1824
c6c0eaf2a2c67a3edd2347ff8918b7d9ee6b7ef6db009f75a00fe1e63f41ed7f,AO,granite,good,good,1920
c6d0178c31e42a04022c754f89bd8331b12b233d90850981180f68d71362fbc9,AO,marble,good,good,1899
c6d953ae0c69d7315fcf61f92eae02ded258d9b3fc3435bb39e2beea26a691a3,AO,marble,good,good,1845
c7a0f02644f98d777e20e91fbd5a810fc80fe0e4ac09d42b8144682626c6309d,AO,marble,good,fair,1886
c7dc285c7fcf8a0574da138895ff717c660dc1bbd5ffefab09a5f045ade9e53e,AO,granite,good,good,1945
c8385cac3d66e77c1137ef22fad50b4745a79f5742562b347ea138dd85bcd25f,AO,granite,good,good,1857
c87c951846f26b7b800e2022bf063958a7abc519510add0a3c649e40f7a7d794,AO,marble,good,good,1839
c93594145df3a93a8e5925ac83a9fcc582f63861b854362e9d6eb33579e7eadc,AO,granite,good,good,1904
c97541595c7ecad6a1b60e03db2053cc54e36b1dc14798bc0cba090d8a6856f4,AO,granite,good,good,1903
c9b0d4c6e99ac4cf14ecac2e8a46f9abea312d9e6e354d774f5a78875f095b03,AO,marble,good,good,1864
c9b87a05d52892c14dbaec1d2a7158feea4b0baca8c1fa01e78d8cde2976f15b,AO,marble,fair,fair,1826
c9cecd52b6ffd950dc581d2c287e4e84d55b6ac3a3fa2d3d4044bc947f91d12a,AO,granite,good,good,1934
c9f49ce392a58ee9bdaa2c52df0c32704e8f30c9daad60040ac8b135dfd696c1,AO,granite,good,good,1944
ca1e50d9b9ad1ccd31b53133dfa1964e1e0cb6423af3b0096782e285d908961c,AO,granite,good,good,1835
cae95df764224ee0f9d129f7f767b13ac1f5af388b1267e890867b82ebd357fe,AO,granite,good,good,1902
cb1091ee30a2148b4c4b1cf1ffd63c414c3c1512cac92c127190bfe14a35c28e,AO,granite,good,good,1891
cb174697bc048c65e263fcfec6f7ed868f6244ec2ec2d5fa2333b96710d84e1d,AO,marble,good,good,1853
cbdcdc621b72bc40bce02732f383f685ea2fd9bb31b048dcd7df1ae5ead5a4c4,AO,granite,good,good,1936
cc35b6583451131acc768c16282dfa078698cd8f76349569bb3032a3393684b2,AO,granite,good,good,1916
cc5b75b8a920df4a86e86ccd78248a9919a904dae8f1d58e80dabcc71c7c9e9a,AO,marble,fair,poor,1864
cc9064576fda4c3cbd630383184faa97f91d6bfb674f82b47e95170b2be97d1f,AO,granite,good,good,1841
ccd626a3797d315d77a9511bebf5db3836ac250f74b49d55d1149b389d17839f,AO,granite,good,good,1920
cd12e33f90d9dab5b5ea64e3c5a64cb4a4c8a98ed01624ee2f292dcfa7a5b068,AO,marble,poor,good,1849
cd348a007cfb7a2f675e78706c5ec28688c1071186f9d70c81f5ba1aa0ab2142,AO,marble,fair,fair,1848
cda55983d07c01dc73a5b641c47ab846f0fdff42cea111e5769d043617862ce3,AO,granite,good,good,1939
cdb034b1d6d60ae79b246dc16387a25dc6cd63dcf188cc085b9ac53274acf384,AO,marble,fair,poor,1795
cdcf893bcc5075390d52bcef15bfc6bd6a8ec9fe9961ac9435c71b7c7cff15cd,AO,slate,good,good,1823
cdd9cd52c79ed7966eeabb9cdf254719a81dbd106bbec154ca3794db33d6fb62,AO,granite,good,good,1850
ce4a6d7e48f3da49bb9b6918e542bba778b28daaeb2bf86faf60564a9ad4f616,AO,granite,good,good,1850
cede0decaa2b5153f9ce73041357d99022392187f873d1bb40ce83855fdcf195,AO,marble,good,good,1897
cef26f640ac74dface344c36cd93e016728a8123869a461964d63d9870f558e2,AO,marble,good,good,1870
cfb203235a0a3f7ae2e2656b92a92d2245bd91def4c3b8757a459ef827b3cbce,AO,granite,good,good,1897
d02e9b970f1a78fc27624431872adfdc3b2f985f1f658fce0b09b20391790fcf,AO,marble,good,good,1880
d076422c965380048a8bf3b3dba1744cefaccb2ef6729981e9f7ac74b72abe13,AO,granite,good,good,1849
d0c33c12581b2b5f6605faca959ebf7a0e4c10bbdd48da8a294eb4718a25e8e0,AO,granite,good,good,1932
d0d1f93a60d315b502c9f0079e0b68fb78f71ea0f3fc483ad1f088512581ce16,AO,granite,good,good,1830
d0df5455f0310752a394bd2db9628826f11ab751dd3d71b4ba8a89fc58750f7f,AO,granite,good,good,1869
d18293ee37146952c6e5c714e1b60d06c532b111f2253831c2efc9fb3356df68,AO,marble,good,good,1857
d1bbd81a266eedc2f78f4f3fea64d1a57be3b2db390d3eca408a07b57e1e7dc4,AO,granite,good,good,1876
d1c933c47ab7b0e12a784daea7dc38e2602dd3feb24dc379016f331a49f4cc96,AO,granite,good,good,1848
d201fafd7748ac8651641c31cff502fd1dd8a3bce2a157bb1f1058e64c8d7392,AO,granite,good,good,1837
d23c69c8b0be5a596cbd1a9f8b3249566ee1414a769e9dcd3b61a73112cbbab0,AO,granite,good,good,1906
d25710b6e957ce9a48a61746ffd9cdf93d4f962962264327323019951a809a20,AO,marble,good,poor,1876
d27be42e0d2128fbff8de94a47ad3d76a8015074d2c80d42871d947c58aa8e6e,AO,slate,good,good,1785
d2d75c71d9a6cb4c4487c9b3339d9a841f4f965cd73ae1bfa3cf8cacc2bcf537,AO,marble,good,fair,1840
d31375482ff738b8d443557751cfb3cb6c52f92d9a23e90544af9a3a33467be1,AO,marble,good,good,1869
d349f481461be99cb7c1a3f753c4cff88f5acd23d6d215a59d7b02ab7dbfc441,AO,marble,good,good,1876
d37ca6927c8f1e9f64573badcb8685f140209c1997f99b64e86eb89247b4a7d6,AO,granite,good,good,1943
d40d55fddb2d25e023966afc357433fa4c70b3f3c240320ab1d8d05f706d7ff9,AO,granite,good,good,1912
d41aa3b7b5ce154fac4296da5a58bac96f31fa46f07ae0c826f1ab9a5fac6926,AO,granite,good,good,1877
d4660f7f4f54c3a1c9b775561f81db69241a3db6866958cebd87a09070ba8d87,AO,granite,good,good,1972
d4cba8a32ca22cdcae5f4301870baa02583813cf1efaf73f8e52fe4ee71254e6,AO,granite,good,good,1901
d4fd10f8e0231148e7bba31c6ba35f684522e367f95e60c96823acdf586172d4,AO,granite,good,good,1944
d56aa5b71b54ef1dc4c369b6092b8cab8803738e6f05f78709dafa2112714336,AO,granite,good,good,1979
d5ec99c71b332f3a2b8c3aa3fd02111187465ff89ee1c9b7bfd629d7d9904b29,AO,,,,1835
d6066f2f24ffddfa3375d6dd33dabf85f8546e8ba3d3695d6629afb971667e3f,AO,granite,good,good,1917
d6992006db839d46010d6fc50d9f60a725b23112fc8d9df32ee7e11f9faddd3b,AO,marble,fair,fair,1881
d6ed3aa25896f3d60bb0b240a1827fc232d3220b3e3fa86c27ba5ece007591f4,AO,granite,good,good,1932
d7703a6360a671bc6929106cf142abcf9c78679d40b1e2ca973639a55e096466,AO,granite,good,good,1905
d7e8e3468a03d9eb6b13ddd184e140ab66222db219c0065d3a36fd1d815a8385,AO,granite,good,good,1949
d7ebe91b1e227a151d3004d939227b5c76259da4c59257a9bf28c566188094e2,AO,marble,good,good,1857
d872a60caf8e18574ce08ad11070bd175276f4b1ee2bd7abe2b43ba8d7e2ad49,AO,marble,good,poor,1817
d8799f18295ec4ad10e07db524eb78bb01af6e44ef5cf16a073b9bc2f9ce845a,AO,marble,good,fair,1834
d8dbe0dea3161eb9228f781dd14c19556508b9157642a08b908e07b0c1062595,AO,granite,good,good,1912
d9019b0df588687fa2ab6a406a746b9122c63ca815a3bee484822f6edeab21e6,AO,granite,good,good,1932
d940faddc42b7c2a7775d3e449d029eb41781f46e1d5961b3215dab556f77610,AO,marble,fair,fair,1881
d959b19474f824893a6cccd5af9f664220f6c08161ac763647b862b20a501b42,AO,marble,poor,fair,1918
da8737b857e1511ee12c0ad0e005b0a92e0971bc020379c7312559df5affbc63,AO,marble,fair,fair,1846
dac19b1f4fadd07b81daa63d6a4483a74cc236d2249eb13389ca8b7b85242f3f,AO,marble,poor,fair,1846
dad6450d84e052bb1e43b35cb0c75e33208efeefe0db4f5f4b54af231462ee02,AO,granite,good,good,1900
db4b83d2baf6e549923cd32abe36d94309b4da86dda1111dc11d8fe0e0298dd8,AO,marble,good,fair,1850
db50bfbaf20652814d633ab05f506abba865d1155a1a32b837257c3b59c21334,AO,marble,,,1828
dc4b374f62b745cdc5e9b2c013a745ab7b3c233c346be38fce3b3d1af007f324,AO,marble,good,good,1906
dc5217a68d0d2ec9328920e6c41c65d592ff07d9f81efa0d57c053f5360e2b24,AO,granite,good,good,1852
dc6abdd523c30007ff5ca59ce83a58ac27f03fe55e2eb54937ba8bdbb44a9873,AO,granite,good,good,1918
dc7aba39e51e73e49eabefbe543432a26e7bcf36e593bbd6720f778841684769,AO,granite,good,good,
dd27a0f1abb540096aac8d9c9e918421bf0572bfbeedbb45aebc81bfae919e23,AO,marble,good,good,1900
dda62eaa574993e1928be02bf8cb59b5b36e80a848cd20d82eff986cd843616f,AO,marble,fair,poor,1821
ddfb8b49bfa4b9ff436d714d985212bf03b2f27e85689208802983fa55856773,AO,granite,good,good,1886
de5f811f2e2efec744669b4d72d6bcf3ae97bf1c49a7d3ed85e93c7b5caa36dd,AO,granite,good,good,1922
de81bb615f74d969e78151f7d61575fbb695c5b1f6631707c5761927408d8ad0,AO,marble,fair,poor,1842
dec22f962bc9533b49da1da4aeb52778ef73a449679b35599b6d53b8489096be,AO,granite,good,good,1851
dedd2b2211a77bef514a7a244413598e69a48cb3609e515e78fb6f9291b44414,AO,marble,fair,poor,1843
df429adaa8ee943fad6cd041e9348dcd1fd44a3b7032853c3ee831f29cf150fa,AO,granite,good,good,1877
df54903d99b1c7976192bd54744ea4f8ab42eabcbf4e6887e0cb6c6d9447177b,AO,granite,good,good,1914
df69762082009f2c5d048707f2dacd98d75caac964b9f3045434d3f65bfc96ff,AO,granite,good,good,1897
df86236445b561b5d09b16ad0242e9483a2ae289460ad8bba9a7e79175effb28,AO,granite,good,good,1908
e04600568eccbd2cf989fafb9dac591e08e3d822e6662d6764201f542c55e88b,AO,granite,good,good,1939
e0f72828140c55d07ea56a47191ceec7e8eeee3139827d82b45323d10ce6fd2b,AO,marble,good,fair,1912
e2362377f24f1326ba305fe0cd0e9917821b71e6d014d0c7b0020901b9f1c7f9,AO,marble,fair,good,1871
e26e4d3c0e500b8b2f7080054f74576dadf77c2a0ef84ca2b4162224d3dab345,AO,granite,good,good,1849
e3107e83e301e3a1e848f9523ce911fff94dd81e8a00a6e3da439594697fd90d,AO,marble,good,good,1898
e34a2ca98f510ee531c09a05b069fa7790b054562797a4a49850b7429f05793d,AO,granite,good,good,1850
e35ed9ed9d02a82e74f25223864260a09a10a4c4f854608f7ef7337041c05b3f,AO,granite,good,good,1852
e370605c5f617993143d88ba9e115ef66239643d7aa402d0b190e6f46c83cb50,AO,marble,good,good,1890
e3b0011552029cd46ca21f6b0e22c155f93b2069ff792e8e832d744d63546815,AO,marble,good,good,1852
e42c33834f701d5ad0fe510f744093975439ad66234f5769a0c6b1c8a1c458ff,AO,marble,good,good,1868
e466e5dde20fd6a022246d6cfcb65c91edc594bf0c8ab8f9f88e74a7f5512cb6,AO,granite,good,good,1891
e4ade870cb08319fee6a8d1a40931bf7de7b5137ce27f37ce4bc35d42c3fddf3,AO,marble,good,good,1875
e63be8b14053f0545bc91e117c8a873d64a59a553c45cd2342edf7bc95a6baba,AO,marble,good,good,1883
e66d36182b08ea4a591fb72ff6ee0a2df29fdbfc2bade937a3834ced034e56a0,AO,granite,good,good,1913
e702577fc7f8388f92d6375c1c3d209e1f72151309ff5b2b2d98eb1a738cc3d2,AO,granite,good,good,1909
e72ec798d60c4c7c5b2115ab153476f2a91219e74f53de95a76ae281e7c72cfa,AO,granite,good,good,1923
e757d1ee3499dec842733a6268d80ef6e657d29f1aceb2205860f154f6c89faf,AO,granite,good,good,1865
e7620180fc57258b9b6a37b63459f079420b426b8086884d35055f1a3fa48105,AO,marble,good,good,1911
e778aa90ac36bc9c1c3a82691a7ee0802d90371651549505d5a2c28506545de0,AO,granite,good,good,1876
e805e48dea119a8c44c94311f71b4588277161695eeb7839a2af5a1d41a232e7,AO,granite,good,good,1889
e8226121387cc8d91c586eb84e71a5610e10438d904d60dc24f776948ebda619,AO,slate,good,good,1799
e827fafd06db81388591faf3c1251f695a60c745ba3f1e6e9c0dd4996bac3a26,AO,granite,good,good,1840
e844b76032c8ca95b2eee7f523554ce6d2bbd19a403328225e16d22cc08a4f4a,AO,granite,good,good,1881
e896dd6f2da1746c59d9d936d339cace2d640a0b1e8455a9481190cfaec3a876,AO,granite,good,good,1837
e8f389b60b1afd5f6e28f142752ce7b5afebcb0d9857b9c324b9a5c158dcccb0,AO,marble,good,fair,1838
e90f163301c562a23664888ebb8537470ded1dc52e69d776ef8518eca75a2251,AO,granite,good,good,1849
e9315f13d06076ae21651b26a1a0fe05242dd683053a4bbdf691aeed1bdd62ae,AO,granite,good,good,1922
e969d5f343aca2d29a26f2bb3d1ecc172d6d075fbf513cdfa05ce572d05ed816,AO,granite,good,good,1929
e9cb57483a9dfd2d11471fcaf761d1e65becf862bff2ead4cf984741b55bd3e9,AO,granite,good,good,1896
e9fa67169dd237cf02abd258e9e8f15ab89b4044964bab32da7c08aaa01bd07b,AO,granite,good,good,1927
ea0043c0da64032ffa1d961e0e6967684c047f22f537b95ea95e315b4ecab7b6,AO,marble,fair,poor,1845
ea1eca442f5bbed7284b56a7a4d65143592eb6f7bbe949642d305f4ae24fb8d3,AO,marble,good,good,1879
ea3500fdc0dd6c7c851c6e4f56f0ed3da2c8ce4576490b4dd9876fca7a8308ab,AO,granite,good,good,1902
ea64fb554a71e9d6617e94311a37f84c3e222db3523bc1901aa968b709e06511,AO,granite,good,good,1921
eac56d2f794af0ddd9398d5152feca3197aedc6b1c93ee61ac3546fbc2923bc5,AO,granite,good,good,1907
eacae8a21876712b765d16210695b015eb3dc82bdd57dc53306398a13588e6b4,AO,marble,good,fair,1844
eacd58a9882c3026e9cee29d4bdb19dc1ad59a1f7b3bd5a5247d56ee89d96430,AO,granite,good,good,1954
eae426edc7c8c560e8fd8eba722629f86af91f5c16db142403d571faadfae92a,AO,granite,good,good,1833
eba8c13b5c27e60eae36e325617c7412aac2efc85faf1b17605e71cb8e118ef7,AO,marble,fair,poor,1875
ebb794c8225d4332faea426089ed51e3caf14a4e11bb4015fdace87a7971d22a,AO,granite,good,good,1989
ec01957e4ba4a7e5e85c978a2ac075f2b9e20a8cab76f93deb119d077ba6f247,AO,granite,good,good,1940
ec5dbb2f4bce581666786718975a9af75a048b061038d8e254d9d70168c748b1,AO,granite,good,good,1840
ed57acc548b9589e618fc008f6ddf48ee8c80c0486fc3fc43644220e7e004e72,AO,marble,fair,fair,1839
ed800f7c92e53be72b638a4d24b1aa474feac09a9dd680462c0059f558b68753,AO,marble,fair,poor,1840
ed8c8b860f59886883aa0995334202f6f6821fbdfdbedd50c54981243dcad9bd,AO,marble,good,good,1859
eda7ad588c5557e6af8cf7bc9c08a216e120a33ed02a39da46c1dd4aa32bc5f7,AO,granite,good,good,1955
edbd0dc62808f96605ecd4636d76a41b3d043fff0acd1ddd14a6ab2f9a3e0ffa,AO,granite,good,good,1848
ede32d67a3a2f34c1596157cad03a80c39aa28ca42e4fa6b22358d98f1f1f439,AO,granite,good,good,1837
ef0999295e19817045340df28a4ff9895bbb7fa292cbfb527fe40c51d49862be,AO,granite,good,good,1905
ef4f2fec7d5fe58fb3cad9affd4e7a4c549be58b391777752ba287b0d9d07356,AO,granite,good,good,1917
efad8dbd8096a5d1646136d737fac0be5ef37a7277585101c30f5a417d43c29c,AO,marble,good,good,1864
efc8533bc5cf1e52bb6ad8c7a5994fb51fe1cb937921bd0a7c80dce48c4939ad,AO,granite,good,good,1889
f0328330ba86b712e05e9a4674ade5920d54e41127424c06c6cad64d3b8902c0,AO,granite,good,good,1912
f11982e4d6f10d218d2c637928ea6c77735e867309dca613ad528df31af599b0,AO,granite,good,good,1907
f184be58f2d4a49589c1453ff26961375a18f603b95866aa737f12655b48004e,AO,marble,good,good,1850
f1b4258e4e1d66bc8e5eaf74ce157835dfe98bc92520c452613b6b17af8c32f1,AO,marble,good,good,1836
f1b7a50948022e5a6bd4773aaad44996bd43b68649910b073679f1eb2d2056cb,AO,marble,fair,fair,1843
f23335bbdb6038f399f65c5fed203fa4bf2c75317bce349ce7091f7547960147,AO,granite,good,good,1845
f269f301f4054c763418f41970190af9a7e534b220f5d94c5afb2a1d54257c22,AO,granite,good,good,1964
f3290aaa1fe52b097a2bae3fbb223af84f78627bb9ca589a646abd209ced3d5f,AO,granite,good,good,1915
f34275b6afdd1751816fc8ac4a4cf2a1a0632fcfe813b52c45d688ac5edea650,AO,slate,good,good,1839
f36b896cb22b482ecd5d96a0ff094819a9bb1c933e22ea530dce127fa1ff82cb,AO,granite,good,good,1841
f458c601e5666fdc113cfee9824b586fd268d346332478edf3d3521c2cf66c00,AO,marble,good,fair,1850
f45d87acd227d377608d2dbaad7a731c0512cc9116afd5ab03048948c78b90e1,AO,granite,good,good,1875
f4a34d350491021a1a2fce26b7b6037cde983dcfc27d0f72d562ea81b1e48c3c,AO,granite,good,good,1866
f4ab9ec1842030e49544388dd997a10674ac9523539bd12411d1e77e141ab814,AO,marble,fair,poor,1852
f4e935663ec27d28344f3d0e14c622408a3e0ae43d8c0f7a60c6b81abfd3ffcd,AO,marble,good,good,1843
f4f7b89295c572f0b940eba03d75b826bdaa70787ae66d7c6fb66a4c4123f4e6,AO,marble,good,good,1881
f5da2169843f198a920c693220651ebbc6fbacd3c1fc0713472d382bd51e1d3d,AO,marble,poor,poor,1855
f61c93f3501f364e73ec476e0283e010a6def349c3399aeaab4dc55b4669951b,AO,granite,good,good,1872
f647c925fa707950cd05839c28b6c67c649ecd012b4c0773a810aea93caf53c0,AO,marble,good,fair,1861
